Algorithm,Plaintext,Ciphertext,Key
Columnar Transposition,3c43910e10bcdde65c750169fe275b51,61 DB D5 E5 E9 11 90 06 35 CC 35 47 C7 0E 1F B2,"['K', 'E', 'Y', '2']"
Scytale,3c43910e10bcdde65c750169fe275b51,39 1D 50 F5 C1 0D C1 EB 40 BE 76 25 3E C6 59 71,4
Columnar Transposition,c2463e65946817723f5e67fab5ad001f,65 82 EA DF 2E 47 F7 50 C3 91 36 B0 46 67 5F A1,"['K', 'E', 'Y', '1']"
Columnar Transposition,c2463e65946817723f5e67fab5ad001f,2F 70 10 71 5A E7 36 6F 6E 2F C3 45 8D 45 9B 6A,"['K', 'E', 'Y', '2']"
Scytale,c2463e65946817723f5e67fab5ad001f,C3 91 36 B0 2E 47 F7 50 46 67 5F A1 65 82 EA DF,4
Columnar Transposition,0b27b3946a0842350e1fa93845a50c17,74 85 F8 57 B3 A2 E9 5C 0B 64 0A 40 29 03 13 A1,"['K', 'E', 'Y', '1']"
Columnar Transposition,0b27b3946a0842350e1fa93845a50c17,57 2C 40 31 48 39 BA 93 7F BE 00 21 85 A5 64 0A,"['K', 'E', 'Y', '2']"
Scytale,0b27b3946a0842350e1fa93845a50c17,0B 64 0A 40 B3 A2 E9 5C 29 03 13 A1 74 85 F8 57,4
Columnar Transposition,7c8c2c2e8ac6ee6af7c70db5e552bf14,CE 6A 75 24 CC AE 7D 5F 72 8E F0 EB 82 C6 CB 51,"['K', 'E', 'Y', '1']"
Columnar Transposition,7c8c2c2e8ac6ee6af7c70db5e552bf14,A4 EF EB 61 E5 CD 20 2B C7 C7 7F 8C 62 A5 8E C5,"['K', 'E', 'Y', '2']"
Scytale,7c8c2c2e8ac6ee6af7c70db5e552bf14,72 8E F0 EB CC AE 7D 5F 82 C6 CB 51 CE 6A 75 24,4
Columnar Transposition,564f82568c53b10b6b2571b7ea65bc69,F6 3B 57 59 62 C1 B1 AC 58 8B 67 EB 45 50 2B 66,"['K', 'E', 'Y', '1']"
Columnar Transposition,564f82568c53b10b6b2571b7ea65bc69,B9 1C BB 06 67 21 87 5B F5 6B 56 42 35 CA 8E 56,"['K', 'E', 'Y', '2']"
Scytale,564f82568c53b10b6b2571b7ea65bc69,58 8B 67 EB 62 C1 B1 AC 45 50 2B 66 F6 3B 57 59,4
Columnar Transposition,85c7b6d42ebf05f487b372cfe1e435b9,74 F4 3F 49 56 E5 72 15 8B 20 87 E3 CD BF BC EB,"['K', 'E', 'Y', '1']"
Columnar Transposition,85c7b6d42ebf05f487b372cfe1e435b9,49 55 03 FB 4F 62 B7 DC 73 57 88 CB F4 E1 2E BE,"['K', 'E', 'Y', '2']"
Scytale,85c7b6d42ebf05f487b372cfe1e435b9,8B 20 87 E3 56 E5 72 15 CD BF BC EB 74 F4 3F 49,4
Columnar Transposition,d150f406f2704ba4fcfddbd8cd8d628b,06 04 D8 DB 14 2B CB D2 DF F4 FD C6 50 7A FD 88,"['K', 'E', 'Y', '1']"
Columnar Transposition,d150f406f2704ba4fcfddbd8cd8d628b,4B B2 46 A8 68 4B FD 0D 0D 1C DF 5F 0D 2D FC 78,"['K', 'E', 'Y', '2']"
Scytale,d150f406f2704ba4fcfddbd8cd8d628b,DF F4 FD C6 14 2B CB D2 50 7A FD 88 06 04 D8 DB,4
Columnar Transposition,bbb3658ef628f2b58d9a46cf2bd8517b,3E 85 AF 8B B5 62 D6 B1 B6 FF 84 25 B8 2B 9C D7,"['K', 'E', 'Y', '1']"
Columnar Transposition,bbb3658ef628f2b58d9a46cf2bd8517b,5B 21 F5 B7 EF 56 64 8C 3A BD B8 B9 88 6B F2 2D,"['K', 'E', 'Y', '2']"
Scytale,bbb3658ef628f2b58d9a46cf2bd8517b,B6 FF 84 25 B5 62 D6 B1 B8 2B 9C D7 3E 85 AF 8B,4
Columnar Transposition,3e252ed6a81249b3d13ae8a848772447,56 23 A8 77 EE 89 18 84 32 A4 DE 42 2D 1B 3A 74,"['K', 'E', 'Y', '1']"
Columnar Transposition,3e252ed6a81249b3d13ae8a848772447,37 94 42 B4 68 E8 2E DA 5A E1 3D 23 27 88 A4 17,"['K', 'E', 'Y', '2']"
Scytale,3e252ed6a81249b3d13ae8a848772447,32 A4 DE 42 EE 89 18 84 2D 1B 3A 74 56 23 A8 77,4
Columnar Transposition,9f6643f253fd2ed9e297c2ee03d89bc9,62 D9 7E 89 F3 3E 22 3B 94 52 EC 09 6F FD 9E DC,"['K', 'E', 'Y', '1']"
Columnar Transposition,9f6643f253fd2ed9e297c2ee03d89bc9,99 EB 29 DC 2E 32 4C FE 67 F2 9E 69 D8 33 50 FD,"['K', 'E', 'Y', '2']"
Scytale,9f6643f253fd2ed9e297c2ee03d89bc9,94 52 EC 09 F3 3E 22 3B 6F FD 9E DC 62 D9 7E 89,4
Columnar Transposition,8b719c4bc12f5942decb60f4f98ac079,1B F2 B4 A9 BC 19 E0 90 89 C5 D6 FC 74 24 CF 87,"['K', 'E', 'Y', '1']"
Columnar Transposition,8b719c4bc12f5942decb60f4f98ac079,29 90 5C 47 B4 C0 96 4F 1B BE 8D 7C FA 19 CF 28,"['K', 'E', 'Y', '2']"
Scytale,8b719c4bc12f5942decb60f4f98ac079,89 C5 D6 FC BC 19 E0 90 74 24 CF 87 1B F2 B4 A9,4
Columnar Transposition,da00bf63aa4b91c5aefc5b735c5342d6,03 B5 C3 36 AF A1 EB C2 DB A9 A5 54 06 4C F7 5D,"['K', 'E', 'Y', '1']"
Columnar Transposition,da00bf63aa4b91c5aefc5b735c5342d6,56 12 94 CD 33 FB B5 67 0C AE DA 0F B3 AC A5 45,"['K', 'E', 'Y', '2']"
Scytale,da00bf63aa4b91c5aefc5b735c5342d6,DB A9 A5 54 AF A1 EB C2 06 4C F7 5D 03 B5 C3 36,4
Columnar Transposition,df256ebc12aed718db185fc66983c9ea,5C E8 86 3A FE 27 BF 99 D6 1D D5 6C 2B A1 1C 8E,"['K', 'E', 'Y', '1']"
Columnar Transposition,df256ebc12aed718db185fc66983c9ea,8A 79 DC 1E C6 EF 65 BC 58 FB DD 21 E3 29 16 A8,"['K', 'E', 'Y', '2']"
Scytale,df256ebc12aed718db185fc66983c9ea,D6 1D D5 6C FE 27 BF 99 2B A1 1C 8E 5C E8 86 3A,4
Columnar Transposition,c82f1947d3e8de518ce359a0f8f353d6,F7 81 30 36 89 3E C9 83 C1 DD 85 F5 24 E5 EA FD,"['K', 'E', 'Y', '1']"
Columnar Transposition,c82f1947d3e8de518ce359a0f8f353d6,16 E3 D5 5D 70 99 15 4A F3 8C C8 2E 83 38 DF EF,"['K', 'E', 'Y', '2']"
Scytale,c82f1947d3e8de518ce359a0f8f353d6,C1 DD 85 F5 89 3E C9 83 24 E5 EA FD F7 81 30 36,4
Columnar Transposition,ac1b0ba4d283938781ad9cbcfa3d9cff,B4 37 DC DF CB 23 1C AC A0 D9 89 F9 1A 88 AB 3F,"['K', 'E', 'Y', '1']"
Columnar Transposition,ac1b0ba4d283938781ad9cbcfa3d9cff,7F 3C 99 8F 4C BC 09 AB BD C1 A8 1A 3D 2A DF 83,"['K', 'E', 'Y', '2']"
Scytale,ac1b0ba4d283938781ad9cbcfa3d9cff,A0 D9 89 F9 CB 23 1C AC 1A 88 AB 3F B4 37 DC DF,4
Columnar Transposition,11338435fb9f51129e2f284e927bb67e,35 F2 FE BE 14 B1 E8 26 18 F5 92 9B 33 91 24 77,"['K', 'E', 'Y', '1']"
Columnar Transposition,11338435fb9f51129e2f284e927bb67e,2E 16 5B 17 5E 48 82 34 3F 1E 19 32 FB B2 F9 97,"['K', 'E', 'Y', '2']"
Scytale,11338435fb9f51129e2f284e927bb67e,18 F5 92 9B 14 B1 E8 26 33 91 24 77 35 F2 FE BE,4
Columnar Transposition,63244139a63ec286f200a7a553ded66f,49 E6 05 EF 31 62 27 36 64 AC FA 5D 23 38 0A D6,"['K', 'E', 'Y', '1']"
Columnar Transposition,63244139a63ec286f200a7a553ded66f,6F 26 CD 86 95 17 4A 3A 40 32 6F 20 EE 63 A5 3D,"['K', 'E', 'Y', '2']"
Scytale,63244139a63ec286f200a7a553ded66f,64 AC FA 5D 31 62 27 36 23 38 0A D6 49 E6 05 EF,4
Columnar Transposition,f678b83a9983666764a49d816fe6059d,8A 37 41 6D 68 96 4D F5 FB 96 69 60 73 86 A8 E9,"['K', 'E', 'Y', '1']"
Columnar Transposition,f678b83a9983666764a49d816fe6059d,7D 65 60 69 A1 8D B9 38 84 64 F6 7A 36 9F 96 8E,"['K', 'E', 'Y', '2']"
Scytale,f678b83a9983666764a49d816fe6059d,FB 96 69 60 68 96 4D F5 73 86 A8 E9 8A 37 41 6D,4
Columnar Transposition,3173b129d799ae4ce2a08d336685a3f6,39 9C 03 56 11 7E 2D 63 3B DA E8 6A 72 94 A3 8F,"['K', 'E', 'Y', '1']"
Columnar Transposition,3173b129d799ae4ce2a08d336685a3f6,C6 E3 AA 4F 93 1D B8 23 30 12 3E 7A 95 76 D6 98,"['K', 'E', 'Y', '2']"
Scytale,3173b129d799ae4ce2a08d336685a3f6,3B DA E8 6A 11 7E 2D 63 72 94 A3 8F 39 9C 03 56,4
Columnar Transposition,1710d94dbdad32ab2b56264ee31a5106,0D DB 6E A6 79 D2 B6 31 1D B3 22 E5 14 AA 54 10,"['K', 'E', 'Y', '1']"
Columnar Transposition,1710d94dbdad32ab2b56264ee31a5106,B6 21 35 A0 DE 96 D2 44 06 7B 12 15 DA D3 BE A1,"['K', 'E', 'Y', '2']"
Scytale,1710d94dbdad32ab2b56264ee31a5106,1D B3 22 E5 79 D2 B6 31 14 AA 54 10 0D DB 6E A6,4
Columnar Transposition,d167f54173149998142edcb069cdffe0,71 48 E0 D0 15 39 4C 9F DF 79 1D 6F 64 19 2B CE,"['K', 'E', 'Y', '1']"
Columnar Transposition,d167f54173149998142edcb069cdffe0,80 9F 9F 9E 10 5C FD 4B 7E 14 D1 62 4D 39 76 1C,"['K', 'E', 'Y', '2']"
Scytale,d167f54173149998142edcb069cdffe0,DF 79 1D 6F 15 39 4C 9F 64 19 2B CE 71 48 E0 D0,4
Columnar Transposition,250fd770f3edeffe1480a1b746f12772,F0 DE 07 12 57 3F 41 67 2D FE 1A 42 07 EF 8B F7,"['K', 'E', 'Y', '1']"
Columnar Transposition,250fd770f3edeffe1480a1b746f12772,E2 F7 E2 F7 07 71 DA 7B F0 54 21 08 D1 36 F4 EF,"['K', 'E', 'Y', '2']"
Scytale,250fd770f3edeffe1480a1b746f12772,2D FE 1A 42 57 3F 41 67 07 EF 8B F7 F0 DE 07 12,4
Columnar Transposition,fb2ed4ff6cf8704c3543fd53c9f2f189,EF 8C 33 29 B4 C0 5D 91 FD 67 3F CF 2F F4 45 F8,"['K', 'E', 'Y', '1']"
Columnar Transposition,fb2ed4ff6cf8704c3543fd53c9f2f189,C9 01 7F 48 F3 4D DF F5 E3 B5 F3 24 82 C9 6C FF,"['K', 'E', 'Y', '2']"
Scytale,fb2ed4ff6cf8704c3543fd53c9f2f189,FD 67 3F CF B4 C0 5D 91 2F F4 45 F8 EF 8C 33 29,4
Columnar Transposition,7919315600646566826fe0321b0eafad,96 46 F2 ED 91 05 20 BF 73 06 8E 1A 15 66 63 0A,"['K', 'E', 'Y', '1']"
Columnar Transposition,7919315600646566826fe0321b0eafad,6D 5F 6A 6A 62 10 3E 53 9F 92 78 16 4E 0B 01 60,"['K', 'E', 'Y', '2']"
Scytale,7919315600646566826fe0321b0eafad,73 06 8E 1A 91 05 20 BF 15 66 63 0A 96 46 F2 ED,4
Columnar Transposition,64201beb02984344b40b09e9256acaaf,0B 84 B9 AF 4B 23 49 5A 61 04 B0 2C 2E 94 0E 6A,"['K', 'E', 'Y', '1']"
Columnar Transposition,64201beb02984344b40b09e9256acaaf,4F 3A 4C 4A B9 B9 10 EE 0B 44 6B 20 8A 25 02 96,"['K', 'E', 'Y', '2']"
Scytale,64201beb02984344b40b09e9256acaaf,61 04 B0 2C 4B 23 49 5A 2E 94 0E 6A 0B 84 B9 AF,4
Columnar Transposition,a68e73d9f5b783981a4d5c09e378bcf6,E9 78 D9 86 63 53 AC 3C A7 F8 15 EB 8D B9 40 7F,"['K', 'E', 'Y', '1']"
Columnar Transposition,a68e73d9f5b783981a4d5c09e378bcf6,86 3C 8B 9F 99 3C 75 D0 ED 6A A1 84 78 53 FE B7,"['K', 'E', 'Y', '2']"
Scytale,a68e73d9f5b783981a4d5c09e378bcf6,A7 F8 15 EB 63 53 AC 3C 8D B9 40 7F E9 78 D9 86,4
Columnar Transposition,3232d8813ee9c57a50e3b4f76f0ce9aa,21 9A 37 CA 28 E5 04 F9 3D 3C 5B 6E 38 E7 EF 0A,"['K', 'E', 'Y', '1']"
Columnar Transposition,3232d8813ee9c57a50e3b4f76f0ce9aa,AA 59 CE 7A 17 84 DB 8F 23 20 35 3E 9C EF 36 E0,"['K', 'E', 'Y', '2']"
Scytale,3232d8813ee9c57a50e3b4f76f0ce9aa,3D 3C 5B 6E 28 E5 04 F9 38 E7 EF 0A 21 9A 37 CA,4
Columnar Transposition,71af19b49e34a31374e707c42582953b,F4 43 74 2B 19 E3 47 55 71 9A 70 29 AB 31 EC 83,"['K', 'E', 'Y', '1']"
Columnar Transposition,71af19b49e34a31374e707c42582953b,3B 35 A9 13 44 97 10 BC F7 14 77 AE 42 E5 92 38,"['K', 'E', 'Y', '2']"
Scytale,71af19b49e34a31374e707c42582953b,71 9A 70 29 19 E3 47 55 AB 31 EC 83 F4 43 74 2B,4
Columnar Transposition,a11f7f440a77cf511b93ffd8f1fb026f,F4 71 38 BF 1F AF BF 12 A7 0C 1F F0 14 75 9D F6,"['K', 'E', 'Y', '1']"
Columnar Transposition,a11f7f440a77cf511b93ffd8f1fb026f,1F F2 C0 56 48 FF 7F 4D F3 1B A1 19 7B A1 0F 7F,"['K', 'E', 'Y', '2']"
Scytale,a11f7f440a77cf511b93ffd8f1fb026f,A7 0C 1F F0 1F AF BF 12 14 75 9D F6 F4 71 38 BF,4
Columnar Transposition,a0c9d23afa5016b6d3eb37e8f9e4578b,9A 06 B8 4B 02 A6 37 97 AD F1 D3 F5 C3 5B EE E8,"['K', 'E', 'Y', '1']"
Columnar Transposition,a0c9d23afa5016b6d3eb37e8f9e4578b,6B 67 15 B8 A8 27 D3 3E 9B 03 AD CE 04 A9 FF 5E,"['K', 'E', 'Y', '2']"
Scytale,a0c9d23afa5016b6d3eb37e8f9e4578b,AD F1 D3 F5 02 A6 37 97 C3 5B EE E8 9A 06 B8 4B,4
Columnar Transposition,042e9f645e2c4b93b18c38293d6ae957,E4 C3 C9 A7 4F EB 18 D9 09 54 B3 3E 26 29 82 65,"['K', 'E', 'Y', '1']"
Columnar Transposition,042e9f645e2c4b93b18c38293d6ae957,37 B9 4E 95 49 F8 93 62 EC 41 0B 28 CA ED 53 26,"['K', 'E', 'Y', '2']"
Scytale,042e9f645e2c4b93b18c38293d6ae957,09 54 B3 3E 4F EB 18 D9 26 29 82 65 E4 C3 C9 A7,4
Columnar Transposition,84c02dc38f1a7603f46de80ab72502ae,03 A3 DA 5E 4D F6 48 72 82 87 FE B0 CC 10 60 2A,"['K', 'E', 'Y', '1']"
Columnar Transposition,84c02dc38f1a7603f46de80ab72502ae,3E 62 70 0A 3A D8 2E C0 0D 44 8F C6 A5 F7 8B 12,"['K', 'E', 'Y', '2']"
Scytale,84c02dc38f1a7603f46de80ab72502ae,82 87 FE B0 4D F6 48 72 CC 10 60 2A 03 A3 DA 5E,4
Columnar Transposition,aaf235819167b0a784bf247b7554aee1,21 77 FB 41 A5 10 44 5E A3 9B 82 7A F8 6A B7 5E,"['K', 'E', 'Y', '1']"
Columnar Transposition,aaf235819167b0a784bf247b7554aee1,71 0E BA AE 1B 54 32 87 2F A4 A8 FB 74 15 97 65,"['K', 'E', 'Y', '2']"
Scytale,aaf235819167b0a784bf247b7554aee1,A3 9B 82 7A A5 10 44 5E F8 6A B7 5E 21 77 FB 41,4
Columnar Transposition,68c2ea5a9832f8633467302dae41a7c8,2A 23 7D 18 8A 88 40 E7 6E 9F 33 AA C5 36 62 4C,"['K', 'E', 'Y', '1']"
Columnar Transposition,68c2ea5a9832f8633467302dae41a7c8,38 87 FA 6C AD A0 E3 52 27 84 63 C6 21 8E 9A 34,"['K', 'E', 'Y', '2']"
Scytale,68c2ea5a9832f8633467302dae41a7c8,6E 9F 33 AA 8A 88 40 E7 C5 36 62 4C 2A 23 7D 18,4
Columnar Transposition,625930f10c36a178a8e1d06857855001,91 68 18 51 20 C1 80 70 63 0A AD 55 5F 37 E6 80,"['K', 'E', 'Y', '1']"
Columnar Transposition,625930f10c36a178a8e1d06857855001,81 10 A5 70 18 00 3D F6 91 28 6A 5E 65 C7 05 38,"['K', 'E', 'Y', '2']"
Scytale,625930f10c36a178a8e1d06857855001,63 0A AD 55 20 C1 80 70 5F 37 E6 80 91 68 18 51,4
Columnar Transposition,ee83b47a95a6f87f839ca33560df2425,3A 6F C5 F5 E4 58 33 04 EB 9F 8A 62 87 A7 93 D2,"['K', 'E', 'Y', '1']"
Columnar Transposition,ee83b47a95a6f87f839ca33560df2425,F5 84 F2 72 A5 43 BA 73 3C E3 E8 89 6F 50 96 AD,"['K', 'E', 'Y', '2']"
Scytale,ee83b47a95a6f87f839ca33560df2425,EB 9F 8A 62 E4 58 33 04 87 A7 93 D2 3A 6F C5 F5,4
Columnar Transposition,0111347156ae896366269b06c684826b,11 E3 66 4B 14 69 6B 62 03 58 69 C8 17 A6 20 86,"['K', 'E', 'Y', '1']"
Columnar Transposition,0111347156ae896366269b06c684826b,3B 92 88 66 16 4B 39 70 16 16 06 12 E4 66 5C A8,"['K', 'E', 'Y', '2']"
Scytale,0111347156ae896366269b06c684826b,03 58 69 C8 14 69 6B 62 17 A6 20 86 11 E3 66 4B,4
Columnar Transposition,b75a8ebaae8769d8c62dacdb85d94c5e,AA 78 DB 9E 7E E9 6C 5C B8 A6 CA 84 5B 8D 2D D5,"['K', 'E', 'Y', '1']"
Columnar Transposition,b75a8ebaae8769d8c62dacdb85d94c5e,8E 9C 64 D5 AB EC 8A BD AD 76 BC 52 79 E5 A8 8D,"['K', 'E', 'Y', '2']"
Scytale,b75a8ebaae8769d8c62dacdb85d94c5e,B8 A6 CA 84 7E E9 6C 5C 5B 8D 2D D5 AA 78 DB 9E,4
Columnar Transposition,80f60452330e807247df87133e8679be,62 E2 F3 6E 04 30 77 E9 80 38 48 37 F5 07 D1 8B,"['K', 'E', 'Y', '1']"
Columnar Transposition,80f60452330e807247df87133e8679be,2E 09 87 7B 23 47 08 51 6F 07 84 FD E6 3E 33 08,"['K', 'E', 'Y', '2']"
Scytale,80f60452330e807247df87133e8679be,80 38 48 37 04 30 77 E9 F5 07 D1 8B 62 E2 F3 6E,4
Columnar Transposition,1086f599eb3aa05fa3eee2a14804c97e,69 AF E1 4E 05 B0 32 89 1F EA AE 4C 89 35 EA 07,"['K', 'E', 'Y', '1']"
Columnar Transposition,1086f599eb3aa05fa3eee2a14804c97e,FE 09 AC 57 91 52 FE 9A 6E 03 1A 8E A4 B8 E4 30,"['K', 'E', 'Y', '2']"
Scytale,1086f599eb3aa05fa3eee2a14804c97e,1F EA AE 4C 05 B0 32 89 89 35 EA 07 69 AF E1 4E,4
Columnar Transposition,ebd7f17948b33e71c65ea22a4fd1c66d,79 31 EA 1D B1 8E 62 F6 EF 43 CA 4C D7 B7 52 D6,"['K', 'E', 'Y', '1']"
Columnar Transposition,ebd7f17948b33e71c65ea22a4fd1c66d,1D E6 3C 76 9A 12 FA 72 7E B6 EC D5 31 8F 44 BD,"['K', 'E', 'Y', '2']"
Scytale,ebd7f17948b33e71c65ea22a4fd1c66d,EF 43 CA 4C B1 8E 62 F6 D7 B7 52 D6 79 31 EA 1D,4
Columnar Transposition,e1bd9fcaee1f5cb3141858e5a6fcba2c,DA F3 85 CC 1F EC 48 6A E9 E5 15 AB BC 1B 1E F2,"['K', 'E', 'Y', '1']"
Columnar Transposition,e1bd9fcaee1f5cb3141858e5a6fcba2c,3C CA 5B B2 A5 F8 95 CE D8 14 E1 B1 FC E6 EA 1F,"['K', 'E', 'Y', '2']"
Scytale,e1bd9fcaee1f5cb3141858e5a6fcba2c,E9 E5 15 AB 1F EC 48 6A BC 1B 1E F2 DA F3 85 CC,4
Columnar Transposition,404332f5741671058116c9d1734d2f1c,35 65 61 DC 02 41 19 3F 43 77 8C 72 4F 10 1D 41,"['K', 'E', 'Y', '1']"
Columnar Transposition,404332f5741671058116c9d1734d2f1c,5C 1F 72 01 51 29 3C FD 36 01 48 41 6D 43 77 14,"['K', 'E', 'Y', '2']"
Scytale,404332f5741671058116c9d1734d2f1c,43 77 8C 72 02 41 19 3F 4F 10 1D 41 35 65 61 DC,4
Columnar Transposition,8728ee0ee70f511933131d9a7c4612f6,8E F9 3A 66 7E 71 3D C2 8E E5 31 71 20 01 19 4F,"['K', 'E', 'Y', '1']"
Columnar Transposition,8728ee0ee70f511933131d9a7c4612f6,96 12 51 1F EA ED E1 09 83 73 83 21 F6 7C E7 04,"['K', 'E', 'Y', '2']"
Scytale,8728ee0ee70f511933131d9a7c4612f6,8E E5 31 71 7E 71 3D C2 20 01 19 4F 8E F9 3A 66,4
Columnar Transposition,b1c7b19e1c5df2e4a5aea447066b2367,7E D4 E7 B7 11 C2 54 63 BB 1F AA 02 C9 5E A4 66,"['K', 'E', 'Y', '1']"
Columnar Transposition,b1c7b19e1c5df2e4a5aea447066b2367,47 23 F2 E6 E7 14 BA 94 7E 15 BA CA DB C6 10 56,"['K', 'E', 'Y', '2']"
Scytale,b1c7b19e1c5df2e4a5aea447066b2367,BB 1F AA 02 11 C2 54 63 C9 5E A4 66 7E D4 E7 B7,4
Columnar Transposition,f26e4ea0076dc1b61ff25316daa513ed,E0 D6 26 5D 2E 71 F3 A3 F4 0C 15 D1 6A 6B F1 AE,"['K', 'E', 'Y', '1']"
Columnar Transposition,f26e4ea0076dc1b61ff25316daa513ed,6D 13 C1 BE 06 E3 45 A1 E2 2F F1 6F D5 7A 0D 6A,"['K', 'E', 'Y', '2']"
Scytale,f26e4ea0076dc1b61ff25316daa513ed,F4 0C 15 D1 2E 71 F3 A3 6A 6B F1 AE E0 D6 26 5D,4
Columnar Transposition,3725ae3ccfe322911114d96968fa27c8,5C 31 49 A8 7E F2 19 87 3A C2 1D 62 23 E9 16 FC,"['K', 'E', 'Y', '1']"
Columnar Transposition,3725ae3ccfe322911114d96968fa27c8,18 27 22 9C C9 E9 AD 36 54 71 31 21 3A F8 C6 EF,"['K', 'E', 'Y', '2']"
Scytale,3725ae3ccfe322911114d96968fa27c8,3A C2 1D 62 7E F2 19 87 23 E9 16 FC 5C 31 49 A8,4
Columnar Transposition,22157fbb976612229c7786cea5c4cd9e,5B 62 7E 4E 2F 72 C6 5D 27 91 98 AC 1B 62 7C C9,"['K', 'E', 'Y', '1']"
Columnar Transposition,22157fbb976612229c7786cea5c4cd9e,2E 2D 1C 29 BE F6 78 BC 57 2C 29 17 64 75 9A 6C,"['K', 'E', 'Y', '2']"
Scytale,22157fbb976612229c7786cea5c4cd9e,27 91 98 AC 2F 72 C6 5D 1B 62 7C C9 5B 62 7E 4E,4
Columnar Transposition,43b24f827f73679bab476318bf6525d6,22 3B 78 56 3F F7 B3 F5 44 76 A6 B2 B8 79 41 6D,"['K', 'E', 'Y', '1']"
Columnar Transposition,43b24f827f73679bab476318bf6525d6,B6 75 62 9D 28 F3 46 81 27 3B 4A B4 35 FF 7B 76,"['K', 'E', 'Y', '2']"
Scytale,43b24f827f73679bab476318bf6525d6,44 76 A6 B2 3F F7 B3 F5 B8 79 41 6D 22 3B 78 56,4
Columnar Transposition,2fa0a75e8ca087f98a618f98e6f1a8db,0E 09 18 1B F7 C7 AF 68 2A 88 88 EA A5 AF 69 FD,"['K', 'E', 'Y', '1']"
Columnar Transposition,2fa0a75e8ca087f98a618f98e6f1a8db,9B 78 8A FD E8 7F A8 59 01 FA 28 A6 01 C6 8E AF,"['K', 'E', 'Y', '2']"
Scytale,2fa0a75e8ca087f98a618f98e6f1a8db,2A 88 88 EA F7 C7 AF 68 A5 AF 69 FD 0E 09 18 1B,4
Columnar Transposition,7fb2405c3a6739bb0c11c5d8c56fa889,2C 7B 18 F9 F0 A9 C5 58 74 33 0C CA B5 6B 1D 68,"['K', 'E', 'Y', '1']"
Columnar Transposition,7fb2405c3a6739bb0c11c5d8c56fa889,B9 98 3A B8 C8 05 4C 5D 21 FC 70 B1 7F A5 3C 66,"['K', 'E', 'Y', '2']"
Scytale,7fb2405c3a6739bb0c11c5d8c56fa889,74 33 0C CA F0 A9 C5 58 B5 6B 1D 68 2C 7B 18 F9,4
Columnar Transposition,2bead825becbf5ddff1e19c58a4017dd,A5 BD E5 0D B8 E5 F9 A7 2D BF F1 81 E2 CD 1C 4D,"['K', 'E', 'Y', '1']"
Columnar Transposition,2bead825becbf5ddff1e19c58a4017dd,DD 57 F1 DD 55 89 D1 2C AE BF 2F E1 B0 EA B8 C4,"['K', 'E', 'Y', '2']"
Scytale,2bead825becbf5ddff1e19c58a4017dd,2D BF F1 81 B8 E5 F9 A7 E2 CD 1C 4D A5 BD E5 0D,4
Columnar Transposition,45eaea2879090241466fc622af687a63,A8 91 F2 83 5A 92 66 FA 4E 70 4C A7 E2 04 62 66,"['K', 'E', 'Y', '1']"
Columnar Transposition,45eaea2879090241466fc622af687a63,13 2A 07 46 82 A6 EC 22 AF 56 44 E6 98 9F 7A 06,"['K', 'E', 'Y', '2']"
Scytale,45eaea2879090241466fc622af687a63,4E 70 4C A7 5A 92 66 FA E2 04 62 66 A8 91 F2 83,4
Columnar Transposition,576e49616941cf34994205c53656c299,E1 14 25 69 79 9F 95 62 54 6C 90 3C 66 43 4C 59,"['K', 'E', 'Y', '1']"
Columnar Transposition,576e49616941cf34994205c53656c299,49 F2 CC 39 15 95 40 6C E2 79 59 64 16 96 63 45,"['K', 'E', 'Y', '2']"
Scytale,576e49616941cf34994205c53656c299,54 6C 90 3C 79 9F 95 62 66 43 4C 59 E1 14 25 69,4
Columnar Transposition,2d2cf79fea919bac9d6497a0add50625,CF 1C 40 55 D7 AB D7 D6 2F E9 99 A0 29 9A 6A D2,"['K', 'E', 'Y', '1']"
Columnar Transposition,2d2cf79fea919bac9d6497a0add50625,C5 B6 90 A2 F0 77 F9 9A C4 DD 29 26 15 AD EA 9D,"['K', 'E', 'Y', '2']"
Scytale,2d2cf79fea919bac9d6497a0add50625,2F E9 99 A0 D7 AB D7 D6 29 9A 6A D2 CF 1C 40 55,4
Columnar Transposition,30f55ff8621aa1a637735f945da71a48,58 A6 34 78 0F 21 7F DA 35 6A 35 51 FF 1A 79 A4,"['K', 'E', 'Y', '1']"
Columnar Transposition,30f55ff8621aa1a637735f945da71a48,68 1A A1 A4 84 FF 55 F9 53 07 33 F7 A7 2D 65 1A,"['K', 'E', 'Y', '2']"
Scytale,30f55ff8621aa1a637735f945da71a48,35 6A 35 51 0F 21 7F DA FF 1A 79 A4 58 A6 34 78,4
Columnar Transposition,c8ef7be6c99d4e022d1dfbb74a7dadd8,F6 D2 D7 D8 8B 9E DB AD C7 C4 2F 4A EE 90 1B 7D,"['K', 'E', 'Y', '1']"
Columnar Transposition,c8ef7be6c99d4e022d1dfbb74a7dadd8,28 ED 4A 0D 67 BB 7F EB FD 8D C2 E1 DD 9A C4 97,"['K', 'E', 'Y', '2']"
Scytale,c8ef7be6c99d4e022d1dfbb74a7dadd8,C7 C4 2F 4A 8B 9E DB AD EE 90 1B 7D F6 D2 D7 D8,4
Columnar Transposition,125df6b6ec009c5e620099f7949b3668,D6 0E 07 B8 26 CC 29 46 1F E9 69 93 5B 05 0F 96,"['K', 'E', 'Y', '1']"
